pat_id,birth_date,death_date,ssn,drivers,passport,prefix,first,last,suffix,maiden,marital,race,ethnicity,gender,birthplace,address,prior_opioid_abuse_diag
5ca587e2-b44b-4859-9a74-c6d79573a188,2016-02-13,,999-58-2751,,,,Chet188,Champlin946,,,,black,west_indian,M,Columbus,130 Schroeder Club Stow Ohio 44221 US,0
5b3a8744-d074-480d-9dc8-f7ac48be62f3,1963-08-28,,999-26-2556,S99946817,X15344894X,Ms.,Tamekia382,Jacobi462,,,S,white,italian,F,Columbus,674 Rogahn Overpass Cleveland Ohio 44101 US,0
d1ded6e2-9c81-47db-aeb5-f2f920f57302,1933-09-19,2011-11-29,999-71-3300,S99942261,X39090615X,Mr.,Damon455,Mayert710,,,S,white,english,M,Wooster,745 Hintz Club Unit 66 Ravennaship Ohio  US,0
d02bc2d2-36ab-48ae-9f4f-852aa2c07ac9,1971-12-23,,999-27-3112,S99963572,X9158152X,Ms.,Alberta625,Romaguera67,,,S,white,german,F,Cincinnati,154 Brown Lane Suite 49 Cleveland Ohio 44101 US,0
5699e6a8-3642-497d-8ea0-905b245eb01a,2002-06-24,,999-40-8203,,,,Daren950,Frami345,,,,white,american,M,Bowling Green,880 Nienow View Suite 63 North Ridgeville Ohio 44039 US,0
c63251dc-98a8-4580-a4a7-6d14c14c1897,1957-05-26,1975-02-23,999-40-9130,S99926228,,,Dwayne786,Legros616,,,,white,german,M,Lakewood,601 Greenfelder Mall Cincinnati Ohio 45202 US,0
b9acd48c-3d5d-44ad-9b28-8cb4159642af,2000-09-28,,999-35-3169,S99943566,,,Penney623,Gibson10,,,,white,american,F,Newark,891 Heller Wall Suite 72 Ravennaship Ohio  US,1
225e8794-ea19-483c-9914-5812b98e33ea,1986-04-17,,999-86-6333,S99976837,X61402867X,Mrs.,Carolina179,Espino352,,Carrero892,M,black,west_indian,F,Marion,590 Nienow Extension Upper Arlington Ohio 43212 US,0
86294c60-e3f7-4abb-bdf1-b1ad7a58438c,1977-04-10,,999-25-7786,S99919128,X9415461X,Ms.,Concepción765,Castro740,,,S,black,dominican,F,Findlay,893 Ferry Annex Apt 68 University Heights Ohio 44118 US,1
487ed906-0f9a-4d4f-bfe9-fe52847a1a44,1998-09-01,,999-48-6546,S99948364,,Mr.,Anthony633,Hettinger594,,,,white,polish,M,Austintownship,652 Fritsch Haven Apt 30 Dover Ohio 44622 US,1
f338fd67-320b-4fc1-a856-6fb61659d0de,1967-08-15,2012-12-04,999-60-5727,S99965376,X57057864X,Ms.,Easter642,Thompson596,,,S,white,irish,F,Bradford village,534 Ebert Divide Columbus Ohio 43002 US,1
4c0e1fb4-0271-4bed-8955-c7d955c57cb6,1960-06-26,,999-35-6865,S99975867,X19367101X,Mr.,Erin498,King743,,,M,white,irish,M,Northfield Centership,569 Denesik Approach Sandusky Ohio 44839 US,0
838189e3-789e-49f0-b47e-72282379a52b,2016-10-05,,999-88-2873,,,,Sally227,Rodriguez71,,,,asian,asian_indian,F,Elyria,500 O'Conner Common Apt 63 Xenia Ohio 45385 US,0
b87acdfd-b222-4515-96de-fc0d6f2a5e58,1962-02-19,1988-08-29,999-56-1660,S99943167,X71077861X,Ms.,Alpha246,Lemke654,,,,white,scottish,F,Sandusky,770 Gerhold Dam Dayton Ohio 45377 US,0
85e89e86-0715-42fe-ad22-753cd0967eb7,1991-12-14,,999-92-5822,S99915039,X63375037X,Ms.,Else33,Bergstrom287,,,,white,american,F,Liverpoolship,655 Weimann Trailer Columbus Ohio 43002 US,0
392ed1b2-2418-4b38-9c4d-809f7ae4eb33,1948-12-13,2002-06-06,999-95-1474,S99987845,X16069833X,Mr.,Marcos263,Miramontes145,,,M,black,dominican,M,Independence,356 Hermiston Mill Suite 94 Toledo Ohio 43537 US,0
0b4c5ff8-b2df-4cb2-b34a-28a852fd4582,2016-04-14,,999-10-8991,,,,Boyce638,Thompson596,,,,white,american,M,London,876 Pfeffer Passage Apt 46 Groveport Ohio 43110 US,0
252722fc-e367-488c-ba8b-5536c76591f9,1968-10-17,,999-52-9683,S99956812,X46910595X,Mr.,Cedrick207,Sipes176,,,M,white,irish,M,Middlefield village,780 Graham Underpass Suite 96 Columbus Ohio 43002 US,0
7e8c164f-fd2d-4dbf-b31c-7dfd665ede68,1965-05-24,,999-54-6313,S99999044,X51949354X,Mrs.,Aide521,Pfeffer420,,Hyatt152,M,white,english,F,Dayton,447 Ratke Pathway Apt 95 Cincinnati Ohio 45202 US,0
007fa4f5-b0d2-46f2-bc7f-28d33abdc046,2017-01-27,,999-45-7925,,,,Despina962,Raynor401,,,,white,english,F,Garfield Heights,612 Block Course Suite 41 Columbus Ohio 43002 US,0
cfc39da6-8cb1-4049-96bc-1f557a6b675d,2011-08-03,,999-87-1521,,,,Delana41,Kub800,,,,white,irish,F,Columbus,480 White Skyway Toledo Ohio 43537 US,1
5d2474c5-ab85-4044-b92a-f2db71d243b6,1961-12-30,,999-24-3403,S99968037,X49147936X,Mrs.,Shanel903,Schaefer657,,Langosh790,M,white,american,F,Owensville village,779 Renner Burg Akron Ohio 44203 US,1
e092822b-a99e-485d-b8bc-0799b9ad0b05,1988-03-07,,999-51-5643,S99926441,X42093108X,Mr.,Edmond919,Pagac496,,,M,white,english,M,Centerville,940 Marquardt Port Bellevue Ohio 44811 US,0
1fab0136-c8c8-4c02-88d2-619fe4c7acca,2003-09-15,,999-78-6780,,,,Kera17,Fahey393,,,,white,irish,F,Ada village,237 King Bridge Unit 26 Dayton Ohio 45377 US,1
67065619-3db9-4857-bef8-603ee858b4b0,1988-05-15,,999-86-4472,S99931132,X16516106X,Mr.,Rene434,Ullrich385,,,M,white,italian,M,Corning village,290 Kuhic Run Dayton Ohio 45377 US,0
e04596ca-88e2-4c95-9469-6497a78f68ec,1955-10-01,,999-37-1518,S99963040,X17881715X,Mr.,Kennith515,Crist667,,,M,white,american,M,Cleveland,823 Gaylord Burg Suite 46 Dover Ohio 44622 US,0
8f615da5-2d8a-49c5-bdc1-6c26fc3985de,1997-04-24,,999-14-2794,S99912184,X26014207X,Mr.,Daren950,Fay398,,,,asian,chinese,M,Munroe Falls,611 Hane Park Westerville Ohio 43081 US,0
9a6dbdfb-a156-4665-ab93-2cb4704edd2a,2009-11-11,2010-10-27,999-53-1970,,,,Theron432,Grimes165,,,,white,german,M,Steubenville,557 Dickinson Mill Broadview Heights Ohio 44133 US,0
f647c847-3047-4cea-9d47-069bbca4b8ca,2013-10-22,,999-72-2107,,,,Kayleigh718,Robel940,,,,white,italian,F,Cincinnati,847 Reinger Haven Unit 42 Broadview Heights Ohio 44133 US,1
db44a9f3-faa2-4d1f-8035-b28ade3b72b3,1945-11-20,1954-10-12,999-59-9428,,,,Claudio955,Núñez242,,,,black,west_indian,M,Bethesda village,687 Barrows Mission North Royalton Ohio 44133 US,0
b8e257ef-7692-4cb4-89ac-e6f8fac4e0a8,1994-01-04,,999-12-8129,S99994607,X52183682X,Mr.,Chase54,Welch179,,,,black,west_indian,M,Fremont,180 Graham Camp Parma Ohio 44109 US,1
dee4b79f-f73f-4a60-88e0-1678210401d0,1980-05-30,2016-03-11,999-33-5224,S99970630,X79053010X,Mr.,Freeman822,Schamberger479,,,M,white,irish,M,Lenoxship,117 Sauer Club Suite 28 Dayton Ohio 45377 US,1
11234030-8018-422f-ba30-11e22ef54c31,1999-05-27,,999-83-3734,S99956041,,Mr.,Wilbur107,Walsh511,,,,black,west_indian,M,Piqua,142 Koss Annex Apt 52 Springdale Ohio 45240 US,0
cca46a74-1088-43bf-a23a-537b3c6bc1c2,2000-02-18,,999-84-8907,S99953652,,Ms.,Stevie682,Strosin214,,,,white,irish,F,Cleveland,715 Toy Gardens North Royalton Ohio 44133 US,0
1b548847-1734-4559-9cfc-e471cebf30db,1966-10-23,,999-15-2232,S99970000,X30630282X,Mr.,Malik994,VonRueden376,,,M,white,american,M,Superiorship,1063 Monahan Avenue Cleveland Heights Ohio 44106 US,0
0b57c2f8-a7be-4940-927a-df645e60be25,1972-12-09,,999-63-3364,S99984089,X68589192X,Mr.,Wilber603,Davis923,,,S,white,italian,M,Beavercreek,158 D'Amore Ramp Columbus Ohio 43002 US,0
178bc453-e594-41d9-9258-cd8f767bd603,1997-04-02,,999-77-2411,S99924269,X21838287X,Mr.,Jose871,Rempel203,,,,white,italian,M,Columbus,728 Nicolas Park Apt 64 Powell Ohio 43065 US,1
5ae5675c-db25-4186-8930-76714173f1ba,1992-09-10,,999-74-8801,S99979481,X54896069X,Mr.,Randall756,Blick895,,,,asian,chinese,M,Brunswick,282 Johnson Divide Apt 11 Xenia Ohio 45385 US,1
1becbbef-0aea-42fe-b9ae-271a2af7d8e3,1985-07-08,,999-21-5013,S99931672,X7891785X,Mrs.,Teressa589,Schroeder447,,Gorczany269,M,white,english,F,Guilfordship,592 Ebert Gate Harrison Ohio 45030 US,0
6aff8f51-4d76-42cd-bb15-4da19caa41e0,2016-10-07,,999-25-3605,,,,Rickie717,Thompson596,,,,white,english,M,East Liverpool,663 Jerde Track Port Clinton Ohio 43452 US,1
fddc9199-2c18-4514-b92c-e8d2d52a3370,1976-11-21,,999-92-7797,S99923217,X12023830X,Mr.,Shannon293,Watsica258,,,M,white,italian,M,Hamilton,1021 Kertzmann Extension Unit 19 Dayton Ohio 45377 US,0
2c68bfd8-3681-4e1c-9f87-cdba50d3cf1c,1988-03-29,,999-45-7683,S99956322,X4856524X,Mrs.,Jeannette562,Nienow652,,Sipes176,M,white,english,F,Jackson,225 Fadel Parade Apt 4 Cincinnati Ohio 45202 US,1
c6d8b0f4-90ec-4f9a-a648-e6b76e9296b1,2002-07-03,,999-22-1670,,,,Roberto515,Ochoa950,,,,black,west_indian,M,Middleport village,354 Bartell Way Suite 82 Toledo Ohio 43537 US,0
243bcd31-9860-49d0-a3b3-d51754f3dc08,1935-03-23,,999-70-1419,S99940223,X74468498X,Mrs.,Lakisha305,Swaniawski813,,Howe413,M,black,african,F,Hinckleyship,514 Lueilwitz Arcade Parma Ohio 44109 US,0
0b097276-3dde-4e0f-83f8-d39867bf7844,1933-08-21,,999-72-2729,S99922116,X43058710X,Mrs.,Clora637,Kunde533,,Abernathy524,M,black,african,F,Kettering,604 Russel Boulevard Reading Ohio 45215 US,0
d0c18037-2e93-4088-b4a7-70209f5ad328,2010-06-03,,999-99-2469,,,,Aleisha941,Feest103,,,,white,irish,F,McArthur village,310 Marquardt Meadow Cleveland Ohio 44101 US,1
edfa890c-2d63-41de-9be6-963ae0ed61f5,1952-07-17,,999-99-6116,S99932815,X52665767X,Mrs.,Florencia449,Stokes453,,Kunde533,M,white,italian,F,Cuyahoga Falls,555 Schowalter Dam Lakewood Ohio 44107 US,0
63d439f4-9e3b-45b8-be0e-66295617ad5c,2004-03-28,,999-77-9573,,,,Jacquelynn434,Gulgowski816,,,,white,portuguese,F,Austintownship,902 Howell Terrace Suite 39 Concordship Ohio  US,1
7a7aba55-6c8a-43af-a852-3545450644e9,2001-12-06,,999-68-7967,S99978922,,,Domingo513,Marvin195,,,,white,french_canadian,M,Florenceship,252 Williamson Extension Apt 7 Bowling Green Ohio 43402 US,0
e1b9f98d-a977-4bed-9ed9-6d4b04b48eee,2014-03-21,,999-24-1527,,,,Levi940,Jakubowski832,,,,white,german,M,Kettering,290 Stokes Burg Columbus Ohio 43002 US,0
233c1d11-7f39-4ab4-808f-e2a4dad71ce3,1970-09-08,,999-70-7680,S99970830,X77100972X,Mr.,Emmett200,O'Connell601,,,M,white,english,M,Columbus,636 Feil Common Austinburgship Ohio  US,0
20d4d2dc-76f5-4a97-8fa2-6cb2862aa917,1998-11-24,,999-77-8530,S99999578,,Mr.,Hernán834,Arreola736,,,,hispanic,mexican,M,Maumee,297 Gutmann Route Apt 42 Providenceship Ohio  US,0
a5ce0e25-7def-489d-910a-3317f6445691,2003-08-16,,999-47-1522,,,,Lynn917,Haag279,,,,white,french,M,Toledo,326 Cronin Approach Unit 91 Marion Ohio 43302 US,1
cc62f391-49da-448a-abe7-6ec33c0fa53e,2002-09-24,,999-81-6629,,,,Ali918,Volkman526,,,,white,portuguese,M,Louisville,510 Murphy Trafficway Columbus Ohio 43002 US,1
fba35e18-54d0-4570-9e76-3f9efedbbd1b,1978-04-22,,999-22-9405,S99926886,X44671059X,Mr.,Shayne60,Schoen8,,,M,black,african,M,Cincinnati,324 Kiehn Tunnel Parma Ohio 44109 US,1
945bee06-1c23-4157-a3f3-c64d5f4b761b,1961-12-23,,999-77-1910,S99950653,X83787197X,Mrs.,Bethany501,Goodwin327,,Jenkins714,M,white,irish,F,Columbus,1091 Grimes Extension Apt 97 Oberlin Ohio 44074 US,1
78e3a6b6-538e-4c2a-bd57-6ebadccf38ec,1954-10-29,,999-20-8870,S99923481,X12469692X,Ms.,Leda374,Volkman526,,,S,white,russian,F,Colerainship,1023 Roob Rue Cleveland Ohio 44101 US,0
8191801d-def8-49da-b9d9-cd70a694b3c2,1957-08-21,,999-68-5892,S99956627,X17070437X,Mr.,Amos720,Hoeger474,,,S,white,italian,M,Gahanna,905 Mayert Rest Unit 13 Columbus Ohio 43002 US,0
e6ee0262-e2fd-4873-96c2-b1047e9ff1e6,1969-09-29,,999-41-9405,S99942698,X43661491X,Mr.,Burl285,Schmitt836,,,M,white,german,M,Bryan,420 Ankunding Brook Aurora Ohio 44202 US,0
125d7089-6a11-44c8-a743-ac48051d69f7,2002-02-25,,999-14-9149,S99992129,,,Leon728,Ondricka197,,,,white,scottish,F,Warrensville Heights,581 Hauck Passage Unit 73 Columbus Ohio 43002 US,1
e320b285-c377-47d7-a1b2-3ca2210c23c3,1965-03-05,,999-87-9936,S99926898,X38769367X,Mr.,Ramón841,Meza847,,,M,black,dominican,M,Elyria,754 Konopelski Meadow Apt 60 Parma Ohio 44109 US,0
ff4a493a-14b3-4e07-87d6-ce8accbcf860,2002-03-04,,999-42-9317,S99964431,,,Emery884,Zboncak558,,,,white,irish,M,Huber Heights,184 Quigley Estate Suite 78 Andersonship Ohio  US,1
3731952a-c30e-4f3d-becd-5afdf85331f8,2008-09-12,,999-63-3201,,,,Tonia627,Tromp100,,,,black,african,F,Columbus,609 Stokes Ramp Unit 2 Warren Ohio 44430 US,0
cce13f9b-5599-4c3c-bb95-e97dcb0ceefe,2001-07-28,,999-24-7315,S99992040,,,Luigi346,Beier427,,,,black,african,M,Pepper Pike,665 Dare Passage Apt 3 Toledo Ohio 43537 US,1
18ae9088-c2f1-4a74-9297-6a27fa7d32e3,1987-10-02,,999-46-4499,S99920180,X28640629X,Mr.,Paris331,Runte676,,,M,black,african,M,Coldwater village,432 Hettinger Approach Suite 88 Upper Arlington Ohio 43212 US,0
2478d870-5b70-42a9-9c2f-ad0dcbe88c78,1961-04-16,1961-04-16,999-54-8715,,,,Sharika71,Dietrich576,,,,white,portuguese,F,Riverside,402 Smitham Byway Unit 73 Garfield Heights Ohio 44105 US,0
0b7fd599-c490-46d9-9a37-b3192c0180be,1953-10-13,,999-10-5815,S99934509,X76967040X,Mrs.,Candance389,Oberbrunner298,,Gislason620,M,white,english,F,Bronsonship,623 Hamill Divide Apt 96 Urbana Ohio 43078 US,1
8102b4f1-cb97-47ef-9433-b4c9c47ce989,1965-05-08,,999-72-8421,S99977265,X89217203X,Mrs.,Virgil85,Buckridge80,,Rath779,M,white,italian,F,Columbus,614 Ferry Ferry Cincinnati Ohio 45202 US,0
16828edb-a8af-48d4-b2d2-41f79608d6e3,1965-05-09,,999-41-2782,S99977977,X29499603X,Mr.,Jackson413,Kshlerin58,,,M,black,african,M,Akron,294 Gottlieb Mews University Heights Ohio 44118 US,0
5f10b8fd-80b4-4b8b-9ac7-fa2a6a1dae97,2002-01-04,,999-93-6624,S99999209,,,Odell776,Torphy630,,,,white,french_canadian,M,Painesville,604 Bechtelar Corner Suite 49 Garfield Heights Ohio 44105 US,0
4c9f056c-a754-426e-93be-957627485358,1965-08-21,,999-80-7683,S99984401,X20426878X,Mrs.,Eboni653,Mraz590,,Pouros728,M,white,english,F,Silver Lake village,1027 Wunsch Dam Eastlake Ohio 44095 US,1
98e8d061-c695-4994-b787-75b49e1d8dac,2017-12-26,,999-67-4542,,,,Dena356,Hahn503,,,,white,french,F,Columbus,218 Will Alley Dublin Ohio 43002 US,0
31f08e5a-db34-42b5-ab24-f089fed4415b,1998-11-21,,999-17-8254,S99916841,,Mr.,Trey250,Reichert620,,,,white,german,M,Newark,591 Larson Gate Unit 31 Columbus Ohio 43002 US,1
63f083b1-09f4-4ec4-a613-cd98a6f1f88e,1950-07-31,,999-76-2540,S99999116,X10429416X,Mr.,Vincent299,Kuhn96,,,M,black,west_indian,M,Copleyship,191 Harris Harbor Toledo Ohio 43537 US,1
3667df34-18d8-459b-b116-09fb6afc2ba4,1954-07-01,2010-06-10,999-52-9869,S99979322,X15735120X,Mr.,Danial835,Barton704,,,M,white,german,M,Toledo,1019 Macejkovic Camp Akron Ohio 44203 US,0
ac30048b-6a54-427c-8a73-c6cc9807243c,1957-02-05,,999-81-9063,S99918353,X5977516X,Mr.,Emilio417,Irizarry542,,,S,black,west_indian,M,Northfield Centership,340 Herzog Common Suite 26 Trotwood Ohio 45309 US,1
080b1eab-1e0d-491a-a8ee-a2a570aa0c91,1975-08-21,,999-76-1865,S99943881,X35710129X,Mr.,Ronald408,Blick895,,,M,white,german,M,Cleveland,319 Wunsch Annex Cleveland Ohio 44101 US,0
c8a035fa-edfb-44b6-8b11-b80dd6912754,1995-03-20,,999-93-6095,S99946927,X70509064X,Mr.,Bryant814,Abshire638,,,,white,italian,M,Kelleys Island village,544 Cole Ranch Suite 28 Copleyship Ohio  US,0
370f1dd2-1b1f-407e-945a-979fd42098a5,1985-12-17,,999-39-1840,S99930141,X59337959X,Mr.,Galen747,Cole117,,,M,white,english,M,Apple Creek village,413 Reinger Camp Columbus Ohio 43002 US,1
50ac1561-4e46-459f-9beb-a2cfb9f76cc0,2006-09-26,,999-34-2755,,,,Dwain139,Daugherty69,,,,white,portuguese,M,Coldwater village,133 Aufderhar Passage Beavercreek Ohio 45301 US,0
c2f1ec2b-91a7-47e2-a24b-0f3e81b9fc76,1988-07-03,,999-42-4813,S99965872,X71066121X,Mr.,José3,Ramírez776,,,M,black,dominican,M,Warrensville Heights,263 Hodkiewicz Way Akron Ohio 44203 US,0
edf25d84-6940-4a5a-bb80-6383e8e8b85e,1989-05-20,,999-17-3661,S99917132,X13894493X,Mr.,Delmer311,Lang846,,,M,white,portuguese,M,Worthington,755 Dickinson Road Suffieldship Ohio  US,0
3ea7bfb2-f38b-46f4-a5b0-25ecffe9b61f,1993-11-23,,999-48-6538,S99927556,X17629560X,Mr.,Emmanuel930,Wyman904,,,,black,west_indian,M,Huber Heights,588 Davis Annex Toledo Ohio 43537 US,0
fac2eec0-1956-49ab-827f-66b36918030c,1946-05-12,2011-06-12,999-98-9745,S99933558,X9419026X,Mrs.,Rebecca981,Wolf938,,Runte676,M,white,polish,F,Toledo,997 Weissnat Row Apt 97 Columbus Ohio 43002 US,0
932a8282-0768-48f0-99f2-dd2d6d811682,1986-06-23,2013-03-18,999-12-7177,S99953502,X69456159X,Ms.,Yuonne878,Marks830,,,,black,african,F,Arcadia village,1002 Turcotte Junction Suite 32 Springdale Ohio 45240 US,0
05bc6fd9-4a88-4aa9-b3b9-5a1ed9ffb441,2012-06-20,,999-61-6142,,,,Luann880,Homenick806,,,,black,african,F,Seven Hills,518 Blanda Terrace Unit 45 Columbus Ohio 43002 US,1
5013f068-f216-4115-a73c-75bb1bc5cba3,1967-12-13,,999-38-5870,S99956159,X19558427X,Ms.,Franchesca574,Schowalter414,,,S,white,portuguese,F,Columbus,548 Frami Divide Avon Ohio 44011 US,1
46d60dba-58b6-472b-b430-a804d277fb25,2005-08-28,,999-63-7392,,,,Travis723,Heller342,,,,white,american,M,Mariettaship,859 Lang Skyway Apt 81 Shawneeship Ohio  US,0
2fecf1af-7777-4a7b-a3d8-f35e2ba9462b,2011-03-31,,999-25-5275,,,,Damon455,Graham902,,,,asian,asian_indian,M,Mason,1052 Connelly Harbor Springdale Ohio 45240 US,0
4b0aec1c-ba4f-4405-898b-b7b67b6f4b15,2016-08-09,,999-71-8138,,,,Angle307,Wuckert783,,,,white,english,F,Ottawa village,769 Senger Wall East Cleveland Ohio 44106 US,0
8e11a558-a861-409f-bce9-e492734ef8a5,2002-04-06,,999-50-8390,S99926572,,,Ernestine645,O'Connell601,,,,white,english,F,Elyria,993 Paucek Route Rootstownship Ohio  US,0
e0967feb-07c7-47b8-9997-81d478d83630,2003-07-09,,999-19-6834,,,,Dionna991,Collier206,,,,white,irish,F,Kettering,924 Leuschke Port Apt 20 Cuyahoga Falls Ohio 44221 US,0
c01a01b4-b4ad-40f8-9414-cdc66f8301dd,1957-07-11,,999-59-8249,S99977473,X23741681X,Mr.,Nathanial472,Murphy561,,,S,white,russian,M,Ashland,530 Johns Walk Huber Heights Ohio 45344 US,1
7c83594f-7043-4d55-9c48-dfd0c7c0b1bf,2008-10-09,,999-68-5106,,,,Enoch803,Russel238,,,,white,italian,M,Lorain,227 Reilly Run Apt 27 Letartship Ohio  US,1
09d505a6-fe96-4039-8fe9-4f027cb96999,1998-06-19,,999-86-5225,S99911273,,Ms.,Felipa93,Quitzon246,,,,white,irish,F,Cincinnati,168 Kiehn Glen Apt 26 Berlinship Ohio  US,1
8dd7fd60-1e23-4085-b9a3-734d3ea19b69,2016-09-07,,999-22-6114,,,,Paula289,Pfeffer420,,,,white,american,F,Lakewood,254 Goodwin Row Unit 38 Orrville Ohio 44667 US,1
882356c1-9b41-4b83-af0d-dc01ac6cc968,1910-09-12,1983-07-04,999-15-8047,S99947750,X62978413X,Mr.,Cary869,Schultz619,,,S,white,irish,M,Canfield,152 Kuhlman Way Cleveland Ohio 44101 US,1
5e249c51-2aed-4a48-8499-90a6f7876c94,1981-07-07,,999-22-1186,S99918675,X18467373X,Mrs.,Lorette239,Rosenbaum794,,Satterfield305,M,white,irish,F,Hambdenship,532 Wolf Row Apt 63 Mentor Ohio 44060 US,0
7373af29-e868-4670-a936-ff813e75f372,1935-09-13,,999-85-5556,S99981731,X29885593X,Mrs.,Andrea7,Castro740,,Aguirre875,M,hispanic,puerto_rican,F,Cincinnati,598 Boyer Corner Providenceship Ohio  US,0
c7b3c078-4f66-45f1-92c4-ec441ac45fb8,1918-02-01,2002-06-28,999-83-7588,S99914073,X58271575X,Mrs.,Catalina187,Batista148,JD,Muro989,M,black,dominican,F,Championship,1028 Lind Mission Wilsonship Ohio  US,0
08d1571f-cf94-446f-be36-1e0ef6b63f93,1949-09-25,,999-87-1232,S99914304,X50238095X,Mrs.,Stephany248,Hagenes547,,Muller251,M,white,french_canadian,F,Toledo,569 Wintheiser Arcade Apt 73 Cleveland Ohio 44101 US,0
f02531c6-9e18-4142-b449-f412936538c2,2013-04-07,,999-95-4575,,,,Detra426,Schulist381,,,,white,portuguese,F,Akron,735 Renner Station Suite 40 Cleveland Ohio 44101 US,1
2f00bb35-b223-4f10-8509-189eb887d347,1919-02-18,2011-11-15,999-21-4105,S99918063,X84605306X,Mrs.,Andrea7,Mesa630,,Urbina137,M,black,dominican,F,Springfield,647 Sporer Wynd Unit 53 Warren Ohio 44430 US,1
49c65e24-d242-4c11-a2a1-b8646a2b120e,1945-01-04,,999-25-8147,S99999932,X42504942X,Mr.,Rory188,Gleichner915,,,S,asian,chinese,M,Mariettaship,399 Hayes Center Suite 31 Westerville Ohio 43081 US,1
b7686a65-1e52-4df8-8d67-82fe466fbe98,1965-01-01,,999-54-9104,S99924081,X82194707X,Mrs.,Solange45,Gislason620,,Steuber698,M,white,american,F,Miamiship,394 Lehner Green Cleveland Ohio 44101 US,0
cb281289-7b6e-454d-92b6-56e7a179ee3a,1991-09-07,,999-51-2738,S99999178,X12380887X,Mr.,Sancho742,Guevara385,,,,black,dominican,M,Toledo,971 Senger Junction Toledo Ohio 43537 US,0
48630f92-e13a-462c-a85c-05ef0e6715cc,1947-07-12,2014-01-25,999-35-3306,S99987539,X7686187X,Mrs.,Marcia467,Stehr398,,Schultz619,M,white,english,F,Dayton,219 Jacobson Pathway Suite 19 Copleyship Ohio  US,0
0fcc03a3-547f-41c2-9bbf-0c22741baae1,1973-04-12,2015-09-03,999-12-3038,S99998034,X38764815X,Mrs.,Briana139,Barton704,,Rosenbaum794,M,white,italian,F,Canfield,255 Blick Bridge Dayton Ohio 45377 US,0
91f5ff30-96fc-430e-a625-321bad590d93,1954-12-30,2006-05-10,999-82-3382,S99996740,X9566402X,Mr.,Lyndon118,Rippin620,,,M,white,scottish,M,Geneva,718 Leffler Pathway Wilsonship Ohio  US,0
838e10be-d55b-408b-8ad1-8ef5af0f0bdc,1937-02-19,2007-04-07,999-60-5552,S99929973,X77584258X,Mr.,Johnson679,D'Amore443,,,M,black,west_indian,M,Cleveland,285 Wuckert Lock Rocky River Ohio 44116 US,0
a3f7ca12-6e86-44fa-8a4d-6a8a2a26dc23,1980-04-13,,999-97-4819,S99979720,X80238442X,Mr.,Zachary28,Cole117,,,M,white,italian,M,Parma,933 Bergnaum Lock Findlay Ohio 45840 US,1
0e15b1ec-8360-4c97-83b7-b7c268b2d056,1964-12-18,,999-11-3089,S99917993,X85387691X,Mr.,Alonso270,Rath779,,,M,white,irish,M,Hamilton,666 Kutch Landing Warren Ohio 44430 US,1
19f903b0-5fc4-4889-9939-028c89a0f5ef,1965-02-09,,999-60-1029,S99993133,X13003816X,Mr.,Troy560,Cummerata161,,,M,white,irish,M,Harrison,413 Bayer Fork Cleveland Ohio 44101 US,0
247f6b29-4e9c-4736-a3e7-16e75bfd910a,1962-11-23,,999-37-8626,S99980078,X23076497X,Ms.,Lanell756,Zieme486,,,S,white,english,F,Columbus,212 Lebsack Gateway Nimishillenship Ohio  US,0
5b849fdb-1b6a-49e7-86a0-f4e667254f1b,1952-02-12,1952-09-16,999-69-3589,,,,Normand813,Berge125,,,,white,american,M,Lakewood,129 Kilback Highlands Unit 52 Portership Ohio  US,0
303c0f6f-8421-4ea6-a60f-c45cf51dcb04,1951-04-07,2001-03-29,999-85-7919,S99987979,X49985536X,Mr.,Whitney250,Thiel172,,,M,white,irish,M,Cleveland,1092 Schneider Boulevard Apt 24 Copleyship Ohio  US,0
850bae62-9067-4ce4-9d59-1c2f4d0f5c2e,1997-06-25,,999-65-2132,S99997131,X18245964X,Ms.,Lani848,Bashirian201,,,,white,italian,F,Toledo,1074 Bayer Mews Ellsworthship Ohio  US,0
d0ff0cd6-acfc-4322-a0ac-82264a96ee45,1964-08-09,,999-72-4790,S99916514,X39775405X,Mr.,Seymour882,Yundt842,,,M,black,african,M,Lakewood,918 Morar Promenade Suite 46 Dayton Ohio 45377 US,0
d6cf62e5-5521-4dea-8e2c-4df5ad59b339,2016-10-07,,999-63-9539,,,,Emiko501,McClure239,,,,white,american,F,Oregon,720 Boyle Approach Suite 84 Canton Ohio 44641 US,0
42b87352-7055-4e91-915f-9bb06f0b82c1,2005-01-02,,999-86-9385,,,,Prudence900,Hodkiewicz467,,,,black,west_indian,F,Lakewood,905 Olson Bay Unit 90 University Heights Ohio 44118 US,0
33df1a68-438a-4981-8cc2-62619bc04f06,1967-08-24,,999-72-9142,S99990068,X37113105X,Mr.,Wilmer32,Spinka232,,,M,white,irish,M,Belpreship,209 McCullough Ramp Suite 40 Akron Ohio 44203 US,1
2a919e62-c165-45b5-a6d1-bee8f31f20db,1967-02-05,,999-24-8460,S99934628,X33415627X,Ms.,Kathryn101,Roob72,,,S,white,irish,F,Grangership,186 Altenwerth Junction Kettering Ohio 45409 US,1
d0ca960c-1c30-4a29-bf80-e02eed850489,2005-11-17,2006-10-05,999-23-2297,,,,Brenton674,Weber641,,,,white,german,M,Lorain,259 Goodwin Parade Akron Ohio 44203 US,0
